,PS_filename,PS_Date,S2_filename,S2_Date,band,perc_valid,m,b
153,I5_20170807_1014_analytic_mosaic.tif,2017-08-07,20170807T101029_S2B_MSIL2A_20170807T101349_W022_10m_S2.tif,2017-08-07,1.0,0.7655325443786982,-1.3347697821358914e-06,0.08495653036981306
154,I5_20170807_1014_analytic_mosaic.tif,2017-08-07,20170807T101029_S2B_MSIL2A_20170807T101349_W022_10m_S2.tif,2017-08-07,2.0,0.7655325443786982,-1.2507266431153052e-06,0.07409018120165767
155,I5_20170807_1014_analytic_mosaic.tif,2017-08-07,20170807T101029_S2B_MSIL2A_20170807T101349_W022_10m_S2.tif,2017-08-07,3.0,0.7655325443786982,2.3925201218838547e-06,0.27547528256806786
156,I5_20170808_1003_analytic_mosaic.tif,2017-08-08,20170807T101029_S2B_MSIL2A_20170807T101349_W022_10m_S2.tif,2017-08-07,0.0,0.8468934911242604,2.3618510072943562e-05,-0.06172234865843621
157,I5_20170808_1003_analytic_mosaic.tif,2017-08-08,20170807T101029_S2B_MSIL2A_20170807T101349_W022_10m_S2.tif,2017-08-07,1.0,0.8468934911242604,2.5203052921607308e-05,-0.05194935611231413
158,I5_20170808_1003_analytic_mosaic.tif,2017-08-08,20170807T101029_S2B_MSIL2A_20170807T101349_W022_10m_S2.tif,2017-08-07,2.0,0.8468934911242604,3.152298636965998e-05,-0.06241981553013704
159,I5_20170808_1003_analytic_mosaic.tif,2017-08-08,20170807T101029_S2B_MSIL2A_20170807T101349_W022_10m_S2.tif,2017-08-07,3.0,0.8468934911242604,4.072679097405141e-05,-0.00903569120172866
160,I5_20170809_103e_analytic_mosaic.tif,2017-08-09,20170809T100031_S2A_MSIL2A_20170809T100028_C122_10m_S2.tif,2017-08-09,0.0,0.904215976331361,2.210119318098051e-05,-0.03506705096334084
161,I5_20170809_103e_analytic_mosaic.tif,2017-08-09,20170809T100031_S2A_MSIL2A_20170809T100028_C122_10m_S2.tif,2017-08-09,1.0,0.904215976331361,2.4392416685272732e-05,-0.023683636832900187
162,I5_20170809_103e_analytic_mosaic.tif,2017-08-09,20170809T100031_S2A_MSIL2A_20170809T100028_C122_10m_S2.tif,2017-08-09,2.0,0.904215976331361,3.13860130036492e-05,-0.03743689481516631
163,I5_20170809_103e_analytic_mosaic.tif,2017-08-09,20170809T100031_S2A_MSIL2A_20170809T100028_C122_10m_S2.tif,2017-08-09,3.0,0.904215976331361,3.658080143943055e-05,0.05969878837674045
164,I5_20170809_1039_analytic_mosaic.tif,2017-08-09,20170809T100031_S2A_MSIL2A_20170809T100028_C122_10m_S2.tif,2017-08-09,0.0,0.6556952662721893,4.866776263298892e-07,0.09471285481511173
165,I5_20170809_1039_analytic_mosaic.tif,2017-08-09,20170809T100031_S2A_MSIL2A_20170809T100028_C122_10m_S2.tif,2017-08-09,1.0,0.6556952662721893,-1.0747751738700998e-07,0.1092340156868239
166,I5_20170809_1039_analytic_mosaic.tif,2017-08-09,20170809T100031_S2A_MSIL2A_20170809T100028_C122_10m_S2.tif,2017-08-09,2.0,0.6556952662721893,1.0617082668613176e-06,0.09970609134120255
167,I5_20170809_1039_analytic_mosaic.tif,2017-08-09,20170809T100031_S2A_MSIL2A_20170809T100028_C122_10m_S2.tif,2017-08-09,3.0,0.6556952662721893,-1.0691124523137075e-06,0.302014591070005
168,I5_20170818_1007_analytic_mosaic.tif,2017-08-18,20170817T101019_S2B_MSIL2A_20170817T101021_W022_10m_S2.tif,2017-08-17,0.0,0.5998520710059172,2.8445337891266385e-05,-0.07891857540464094
169,I5_20170818_1007_analytic_mosaic.tif,2017-08-18,20170817T101019_S2B_MSIL2A_20170817T101021_W022_10m_S2.tif,2017-08-17,1.0,0.5998520710059172,3.159931604841454e-05,-0.07687266112812652
170,I5_20170818_1007_analytic_mosaic.tif,2017-08-18,20170817T101019_S2B_MSIL2A_20170817T101021_W022_10m_S2.tif,2017-08-17,2.0,0.5998520710059172,3.930581030125683e-05,-0.08795871554042917
171,I5_20170818_1007_analytic_mosaic.tif,2017-08-18,20170817T101019_S2B_MSIL2A_20170817T101021_W022_10m_S2.tif,2017-08-17,3.0,0.5998520710059172,4.286911256045244e-05,-0.011873026746075594
172,I5_20170822_102a_analytic_mosaic.tif,2017-08-22,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,0.0,0.8324704142011834,-7.15549693205698e-08,0.07783109433644077
173,I5_20170822_102a_analytic_mosaic.tif,2017-08-22,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,1.0,0.8324704142011834,7.421375052801475e-07,0.08541043378012049
174,I5_20170822_102a_analytic_mosaic.tif,2017-08-22,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,2.0,0.8324704142011834,9.75516339950408e-07,0.07640301170785843
175,I5_20170822_102a_analytic_mosaic.tif,2017-08-22,20170822T101031_S2A_MSIL2A_20170822T101057_W022_10m_S2.tif,2017-08-22,3.0,0.8324704142011834,2.8821141201460377e-06,0.27395014231016995
